Societe;agence;Nom de la station;station commune;Proprietaire de la station;lon;lat;joindre des photos;Type de la station;Type de mobilier;Existence de bancs;Existence eclairage;Existence poubelle;Existence acces PMR;Type TNRP;Commune;Delegation;Gouvernorat
SRT_SFAX;;El iich sidi mansour;;Soretras;10.7982736;34.7625644;http://mdc.giscloud.com/rest/1/layers/3330123/features/149/joindre_des_photos/mdc_photo_mdc_eeffc8_1598605325595_1598605375679.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/149/joindre_des_photos/mdc_photo_mdc_c4a0ae_1598605335842_1598605375679.jpg?reqlogin;Autre;Autre;no;no;no;no;;Sidi mansour;Sfax nord ;Sfax
SRT_SFAX;;Hamza;;Soretras;10.803522;34.7696205;http://mdc.giscloud.com/rest/1/layers/3330123/features/151/joindre_des_photos/mdc_photo_mdc_c5337c_1598605835895_1598605855962.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/151/joindre_des_photos/mdc_photo_mdc_3710c6_1598605844519_1598605855962.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Sidi mansour;Sfax nord;Sfax 
SRT_SFAX;;Lycée khalij;;Soretras;10.8067962;34.771873;http://mdc.giscloud.com/rest/1/layers/3330123/features/152/joindre_des_photos/mdc_photo_mdc_d89905_1598605991987_1598606027577.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/152/joindre_des_photos/mdc_photo_mdc_758718_1598606005010_1598606027577.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Sidi mansour;Sfax nord;Sfax
SRT_SFAX;;Ras tabya;;Soretras;10.8097726;34.7737257;http://mdc.giscloud.com/rest/1/layers/3330123/features/153/joindre_des_photos/mdc_photo_mdc_4f130e_1598606122828_1598606161583.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/153/joindre_des_photos/mdc_photo_mdc_46858e_1598606134260_1598606161583.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Sidi mansour;Sfax nord;Sfax
SRT_SFAX;;Centre de formation;;Soretras;10.8128974;34.7750988;http://mdc.giscloud.com/rest/1/layers/3330123/features/154/joindre_des_photos/mdc_photo_mdc_a5c2e8_1598606255192_1598606289479.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/154/joindre_des_photos/mdc_photo_mdc_82d336_1598606265707_1598606289479.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Sidi mansour;Sfax nord;Sfax
SRT_SFAX;;Eljaraya;;Soretras;10.8142538;34.7759756;http://mdc.giscloud.com/rest/1/layers/3330123/features/155/joindre_des_photos/mdc_photo_mdc_149a80_1598606479204_1598606513238.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/155/joindre_des_photos/mdc_photo_mdc_7c4608_1598606487181_1598606513238.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Sidi mansour;Sfax nord;Sfax
SRT_SFAX;;Elgarage;;Soretras;10.8166172;34.7776242;http://mdc.giscloud.com/rest/1/layers/3330123/features/156/joindre_des_photos/mdc_photo_mdc_dffe0a_1598606790268_1598606815119.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/156/joindre_des_photos/mdc_photo_mdc_ed52b6_1598606800165_1598606815119.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Sidi mansour;Sfax nord;Sfax
SRT_SFAX;;Charfddine;;Soretras;10.8208126;34.7809793;http://mdc.giscloud.com/rest/1/layers/3330123/features/157/joindre_des_photos/mdc_photo_mdc_63e306_1598606925252_1598606966402.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/157/joindre_des_photos/mdc_photo_mdc_ea587a_1598606934697_1598606966402.jpg?reqlogin;Arret_Bus;Abri;yes;no;no;no;;Sidi mansour;Sfax nord;Sfax
SRT_SFAX;;Taktak;;Soretras;10.8238805;34.7837277;http://mdc.giscloud.com/rest/1/layers/3330123/features/158/joindre_des_photos/mdc_photo_mdc_baaf9c_1598607160243_1598607186988.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/158/joindre_des_photos/mdc_photo_mdc_504971_1598607169826_1598607186988.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Sidi mansour;Sfax nord;Sfax
SRT_SFAX;;Karay;;Soretras;10.825159;34.7848185;http://mdc.giscloud.com/rest/1/layers/3330123/features/159/joindre_des_photos/mdc_photo_mdc_d87f2d_1598607283240_1598607327294.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/159/joindre_des_photos/mdc_photo_mdc_ed1c03_1598607303296_1598607327294.jpg?reqlogin;Arret_Bus;Abri;yes;no;no;no;;Sidi mansour;Sfax nord ;Sfax
SRT_SFAX;;Maaloul;;Soretras;10.8266314;34.7854144;http://mdc.giscloud.com/rest/1/layers/3330123/features/160/joindre_des_photos/mdc_photo_mdc_ccef25_1598607511515_1598607524319.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/160/joindre_des_photos/mdc_photo_mdc_cec094_1598607517813_1598607524320.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Sidi mansour;Sfax nord;Sfax
SRT_SFAX;;Gharbi;;Soretras;10.8304158;34.7873748;http://mdc.giscloud.com/rest/1/layers/3330123/features/161/joindre_des_photos/mdc_photo_mdc_674c0d_1598607661111_1598607685261.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/161/joindre_des_photos/mdc_photo_mdc_e99bd7_1598607668507_1598607685261.jpg?reqlogin;Arret_Bus;Abri;yes;no;no;no;;Sidi mansour;Sfax nord;Sfax
SRT_SFAX;;Ayedi ;;Soretras;10.8325106;34.788413;http://mdc.giscloud.com/rest/1/layers/3330123/features/162/joindre_des_photos/mdc_photo_mdc_90197a_1598607793025_1598607827629.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/162/joindre_des_photos/mdc_photo_mdc_19366b_1598607802822_1598607827629.jpg?reqlogin;Arret_Bus;Abri;yes;no;no;no;;Sidi mansour;Sfax nord;Sfax
SRT_SFAX;;Shokaf;;Soretras;10.8348057;34.7893897;http://mdc.giscloud.com/rest/1/layers/3330123/features/163/joindre_des_photos/mdc_photo_mdc_b7cb13_1598607970740_1598608012528.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/163/joindre_des_photos/mdc_photo_mdc_1a9350_1598607987210_1598608012528.jpg?reqlogin;Arret_Bus;Abri;yes;no;no;no;2;Sidi mansour;Sfax nord ;Sfax
SRT_SFAX;;Faculté© droit;;Soretras;10.8381889;34.7928349;http://mdc.giscloud.com/rest/1/layers/3330123/features/164/joindre_des_photos/mdc_photo_mdc_7af76f_1598609358043_1598609397674.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/164/joindre_des_photos/mdc_photo_mdc_d81b56_1598609379181_1598609397674.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Sidi mansour;Sfax nord;Sfax
SRT_SFAX;;Foyer sidi mansour;;Sfax;10.8373823;34.7996807;http://mdc.giscloud.com/rest/1/layers/3330123/features/165/joindre_des_photos/mdc_photo_mdc_2b31fc_1598610116503_1598610144495.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/165/joindre_des_photos/mdc_photo_mdc_b3e776_1598610126249_1598610144496.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Sidi mansour;Sfax nord;Sfax
SRT_SFAX;;Foyer sidi mansour(new);;Soretras;10.8393525;34.7974554;http://mdc.giscloud.com/rest/1/layers/3330123/features/167/joindre_des_photos/mdc_photo_mdc_d3ab03_1598610469657_1598610497659.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/167/joindre_des_photos/mdc_photo_mdc_5081db_1598610481552_1598610497660.jpg?reqlogin;Arret_Bus;Poteau;no;no;no;no;;Sidi mansour;Sfax nord;Sfax
SRT_SFAX;;Kamoun;;Soretras;10.7682253;34.7521367;http://mdc.giscloud.com/rest/1/layers/3330123/features/172/joindre_des_photos/mdc_photo_mdc_f42f34_1598864194051_1598864227363.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/172/joindre_des_photos/mdc_photo_mdc_60830a_1598864203331_1598864227363.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Sidi mansour;Sfax sud ;Sfax
SRT_SFAX;;Machwa;;Soretras;10.8456334;34.7945018;http://mdc.giscloud.com/rest/1/layers/3330123/features/174/joindre_des_photos/mdc_photo_mdc_1bff67_1598865446655_1598865499892.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/174/joindre_des_photos/mdc_photo_mdc_fbde37_1598865456746_1598865499892.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Sidi mansour;Sfax sud ;Sfax
SRT_SFAX;;Kornich;;Soretras;10.8499194;34.7952381;http://mdc.giscloud.com/rest/1/layers/3330123/features/175/joindre_des_photos/mdc_photo_mdc_55d970_1598865725651_1598865758061.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/175/joindre_des_photos/mdc_photo_mdc_6e1064_1598865734415_1598865758061.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Sidi mansour;Sfax sud ;Sfax
SRT_SFAX;;Hey aanz;;Soretras;10.8527085;34.795621;http://mdc.giscloud.com/rest/1/layers/3330123/features/176/joindre_des_photos/mdc_photo_mdc_b3242d_1598865840444_1598865885205.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/176/joindre_des_photos/mdc_photo_mdc_c5a37a_1598865852179_1598865885205.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Sidi mansour;Sfax sud ;Sfax 
SRT_SFAX;;Hanout mahmoud;;Soretras;10.856734;34.796201;http://mdc.giscloud.com/rest/1/layers/3330123/features/177/joindre_des_photos/mdc_photo_mdc_8f076c_1598866024168_1598866050866.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/177/joindre_des_photos/mdc_photo_mdc_cb654b_1598866033615_1598866050866.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Sidi mansour;Sfax sud ;Sfax
SRT_SFAX;;Bouricha;;Soretras;10.8590953;34.7966639;http://mdc.giscloud.com/rest/1/layers/3330123/features/178/joindre_des_photos/mdc_photo_mdc_088400_1598866274116_1598866294182.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/178/joindre_des_photos/mdc_photo_mdc_c12cac_1598866282197_1598866294183.jpg?reqlogin;Arret_Bus;Poteau;no;no;no;no;;Sidi mansour;Sfax sud;Sfax
SRT_SFAX;;Chaabouni;;Soretras;10.8623493;34.7972259;http://mdc.giscloud.com/rest/1/layers/3330123/features/179/joindre_des_photos/mdc_photo_mdc_507f7f_1598866387654_1598866412517.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/179/joindre_des_photos/mdc_photo_mdc_fda2a6_1598866397418_1598866412518.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Sidi mansour;Sfax sud;Sfax
SRT_SFAX;;Mosque;;Soretras;10.8646144;34.7979678;http://mdc.giscloud.com/rest/1/layers/3330123/features/180/joindre_des_photos/mdc_photo_mdc_7d79be_1598866502222_1598866543468.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/180/joindre_des_photos/mdc_photo_mdc_954877_1598866526104_1598866543468.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Sidi mansour;Sfax sud;Sfax
SRT_SFAX;;Colege mansoura;;Soretras;10.849682;34.803818;http://mdc.giscloud.com/rest/1/layers/3330123/features/181/joindre_des_photos/mdc_photo_mdc_eddce0_1598866917672_1598866919636.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/181/joindre_des_photos/mdc_photo_mdc_8728d5_1598866980784_1598866998956.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Sidi mansour;Sfax sud;Sfax
SRT_SFAX;;Station Hey mansoura;;Soretras;10.8564768;34.8015727;http://mdc.giscloud.com/rest/1/layers/3330123/features/182/joindre_des_photos/mdc_photo_mdc_0db815_1598867147004_1598867209537.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/182/joindre_des_photos/mdc_photo_mdc_8e7d9e_1598867160278_1598867209537.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Sidi mansour;Sfax sud;Sfax
SRT_SFAX;;Station kasas sidi mansour;;Soretras;10.8606537;34.7998093;http://mdc.giscloud.com/rest/1/layers/3330123/features/183/joindre_des_photos/mdc_photo_mdc_3a39b8_1598867304902_1598867349949.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/183/joindre_des_photos/mdc_photo_mdc_4dfbfa_1598867317201_1598867349949.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Sidi mansour;Sfax sud ;Sfax
SRT_SFAX;;Station Hey sidi mansour;;Soretras;10.8641971;34.7981223;http://mdc.giscloud.com/rest/1/layers/3330123/features/184/joindre_des_photos/mdc_photo_mdc_402de6_1598867482025_1598867518755.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/184/joindre_des_photos/mdc_photo_mdc_fbeef9_1598867491569_1598867518755.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Sidi mansour;Sfax sud;Sfax
SRT_SFAX;;Hey;;Soretras;10.8651653;34.8023097;http://mdc.giscloud.com/rest/1/layers/3330123/features/185/joindre_des_photos/mdc_photo_mdc_a83df0_1598867696458_1598867757808.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/185/joindre_des_photos/mdc_photo_mdc_b706f7_1598867703087_1598867757808.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Sidi mansour;Sfax sud;Sfax
SRT_SFAX;;Safsaf;;Soretras;10.8648017;34.804708;http://mdc.giscloud.com/rest/1/layers/3330123/features/186/joindre_des_photos/mdc_photo_mdc_418f74_1598867867329_1598867913608.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/186/joindre_des_photos/mdc_photo_mdc_c8f37c_1598867874275_1598867913608.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Sidi mansour;Sfax sud;Sfax
SRT_SFAX;;Mowaled;;Soretras;10.8649753;34.8089534;http://mdc.giscloud.com/rest/1/layers/3330123/features/187/joindre_des_photos/mdc_photo_mdc_f070f0_1598868011449_1598868048048.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/187/joindre_des_photos/mdc_photo_mdc_7f6db0_1598868026804_1598868048048.jpg?reqlogin;Arret_Bus;Abri;yes;no;no;no;;Sidi mansour;Sfax sud;Sfax
SRT_SFAX;;Mosque hagouna;;Soretras;10.8515858;34.8450609;http://mdc.giscloud.com/rest/1/layers/3330123/features/188/joindre_des_photos/mdc_photo_mdc_49b80e_1598868823665_1598868853078.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/188/joindre_des_photos/mdc_photo_mdc_cfc2d4_1598868835312_1598868853078.jpg?reqlogin;Arret_Bus;Poteau;no;no;no;no;;Sidi mansour;Sfax sud;Sfax
SRT_SFAX;;Hchachna;;Soretras;10.8522601;34.846284;http://mdc.giscloud.com/rest/1/layers/3330123/features/189/joindre_des_photos/mdc_photo_mdc_b24d5c_1598868947604_1598868966284.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/189/joindre_des_photos/mdc_photo_mdc_ab7797_1598868954363_1598868966284.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Sidi mansour;Sfax sud;Sfax
SRT_SFAX;;Station choaaba;;Soretras;10.853508;34.8487492;http://mdc.giscloud.com/rest/1/layers/3330123/features/190/joindre_des_photos/mdc_photo_mdc_72dfd8_1598869062603_1598869081896.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/190/joindre_des_photos/mdc_photo_mdc_f55a33_1598869069797_1598869081896.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Sidi mansour;Sfax sud;Sfax
SRT_SFAX;;Hagouna1;;Soretras;10.8596032;34.8576359;http://mdc.giscloud.com/rest/1/layers/3330123/features/191/joindre_des_photos/mdc_photo_mdc_801574_1598869206714_1598869239435.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/191/joindre_des_photos/mdc_photo_mdc_43c718_1598869215358_1598869239436.jpg?reqlogin;Arret_Bus;Poteau;no;no;no;no;;Sidi mansour;Sfax sud ;Sfax
SRT_SFAX;;Chalbi;;Soretras;10.8675709;34.8491151;http://mdc.giscloud.com/rest/1/layers/3330123/features/192/joindre_des_photos/mdc_photo_mdc_891fb4_1598869416440_1598869443741.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/192/joindre_des_photos/mdc_photo_mdc_b2a088_1598869425000_1598869443741.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Sidi mansour;Sfax sud;Sfax
SRT_SFAX;;Jabanet awled haj omor;;Soretras;10.8477817;34.8334925;http://mdc.giscloud.com/rest/1/layers/3330123/features/193/joindre_des_photos/mdc_photo_mdc_05801d_1598870164796_1598870192418.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/193/joindre_des_photos/mdc_photo_mdc_96b849_1598870174841_1598870192419.jpg?reqlogin;Arret_Bus;Poteau;no;no;no;no;;Sidi mansour;Sfax sud ;Sfax
SRT_SFAX;;Maamal gel;;Soretras;10.8459916;34.8306824;http://mdc.giscloud.com/rest/1/layers/3330123/features/194/joindre_des_photos/mdc_photo_mdc_b60d91_1598870264335_1598870298869.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/194/joindre_des_photos/mdc_photo_mdc_c7448e_1598870274581_1598870298870.jpg?reqlogin;Arret_Bus;Poteau;no;no;no;no;;Sidi mansour;Sfax sud;Sfax
SRT_SFAX;;Hey sa3adi;;Soretras;10.8412496;34.8254064;http://mdc.giscloud.com/rest/1/layers/3330123/features/195/joindre_des_photos/mdc_photo_mdc_341c79_1598870427405_1598870462738.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/195/joindre_des_photos/mdc_photo_mdc_8443d0_1598870436488_1598870462738.jpg?reqlogin;Arret_Bus;Abri;yes;no;no;no;;Sidi mansour;Sfax sud;Sfax
SRT_SFAX;;Maamal rkham;;Soretras;10.838409;34.8222817;http://mdc.giscloud.com/rest/1/layers/3330123/features/196/joindre_des_photos/mdc_photo_mdc_243fe7_1598870732170_1598870761588.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/196/joindre_des_photos/mdc_photo_mdc_815c19_1598870748035_1598870761588.jpg?reqlogin;Arret_Bus;Poteau;no;no;no;no;;Sidi  mansour;Sfax sud;Sfax
SRT_SFAX;;Mosque saadi;;Soretras;10.8338896;34.8165366;http://mdc.giscloud.com/rest/1/layers/3330123/features/197/joindre_des_photos/mdc_photo_mdc_6ce025_1598870883638_1598870937387.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/197/joindre_des_photos/mdc_photo_mdc_e49b92_1598870900642_1598870937387.jpg?reqlogin;Arret_Bus;Abri;yes;no;no;no;;Sidi mansour;Sfax sud;Sfax
SRT_SFAX;;Maamal aalaf;;Soretras;10.8305926;34.8126665;http://mdc.giscloud.com/rest/1/layers/3330123/features/198/joindre_des_photos/mdc_photo_mdc_463993_1598871100202_1598871112357.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/198/joindre_des_photos/mdc_photo_mdc_79600f_1598871108174_1598871112357.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Sidi mansour;Sfax sud ;Sfax
SRT_SFAX;;Mojamaa;;Soretras;10.8291339;34.8110392;http://mdc.giscloud.com/rest/1/layers/3330123/features/199/joindre_des_photos/mdc_photo_mdc_2160a7_1598871416330_1598871445569.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/199/joindre_des_photos/mdc_photo_mdc_40af99_1598871431723_1598871445569.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Sidi mansour;Sfax sud;Sfax
SRT_SFAX;;Kasas mabit;;Soretras;10.8262051;34.808043;http://mdc.giscloud.com/rest/1/layers/3330123/features/200/joindre_des_photos/mdc_photo_mdc_c98e42_1598871539348_1598871559196.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/200/joindre_des_photos/mdc_photo_mdc_092216_1598871547886_1598871559196.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Sidi mansour;Sfax sud;Sfax
SRT_SFAX;;Jabanet ya3ich;;Soretras;10.8228276;34.804886;http://mdc.giscloud.com/rest/1/layers/3330123/features/201/joindre_des_photos/mdc_photo_mdc_a14d18_1598871683639_1598871712327.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/201/joindre_des_photos/mdc_photo_mdc_9f2e37_1598871691105_1598871712327.jpg?reqlogin;Arret_Bus;Poteau;no;no;no;no;;Sidi mansour;Sfax sud;Sfax
SRT_SFAX;;Masmoudi;;Soretras;10.820571;34.8029207;http://mdc.giscloud.com/rest/1/layers/3330123/features/202/joindre_des_photos/mdc_photo_mdc_43efd3_1598871826174_1598871844214.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/202/joindre_des_photos/mdc_photo_mdc_c155ac_1598871835679_1598871844214.jpg?reqlogin;Arret_Bus;Poteau;no;no;no;no;;Sidi mansour;Sfax sud;Sfax
SRT_SFAX;;Jmal;;Soretras;10.8191007;34.8017266;http://mdc.giscloud.com/rest/1/layers/3330123/features/203/joindre_des_photos/mdc_photo_mdc_31a9c5_1598871943353_1598871969131.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/203/joindre_des_photos/mdc_photo_mdc_ef848b_1598871954525_1598871969132.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Sidi mansour;Sfax sud;Sfax
SRT_SFAX;;Keskes;;Soretras;10.816827;34.7998054;http://mdc.giscloud.com/rest/1/layers/3330123/features/204/joindre_des_photos/mdc_photo_mdc_35e179_1598872058218_1598872079918.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/204/joindre_des_photos/mdc_photo_mdc_59c357_1598872066214_1598872079919.jpg?reqlogin;Arret_Bus;Poteau;no;no;no;no;;Sidi mansour;Sfax sud;Sfax
SRT_SFAX;;Hey mallek;;Soretras;10.8139526;34.7976402;http://mdc.giscloud.com/rest/1/layers/3330123/features/205/joindre_des_photos/mdc_photo_mdc_3786e1_1598872167203_1598872207464.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/205/joindre_des_photos/mdc_photo_mdc_83bb9c_1598872191006_1598872207464.jpg?reqlogin;Arret_Bus;Abri;yes;no;no;no;;Sidi mansour;Sfax sud;Sfax
SRT_SFAX;;Mosque mallek;;Soretras;10.8130135;34.7968365;http://mdc.giscloud.com/rest/1/layers/3330123/features/206/joindre_des_photos/mdc_photo_mdc_2b9db5_1598872289830_1598872347126.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/206/joindre_des_photos/mdc_photo_mdc_e9c49c_1598872318514_1598872347126.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Sidi mansour;Sfax sud ;Sfax
SRT_SFAX;;Haded;;Soretras;10.810353;34.7950871;http://mdc.giscloud.com/rest/1/layers/3330123/features/207/joindre_des_photos/mdc_photo_mdc_2e51a3_1598872430920_1598872470610.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/207/joindre_des_photos/mdc_photo_mdc_39aad2_1598872448072_1598872470610.jpg?reqlogin;Arret_Bus;Poteau;no;no;no;no;;Sidi mansour;Sfax sud ;Sfax
SRT_SFAX;;Elloumi;;Soretras;10.8086229;34.7937628;http://mdc.giscloud.com/rest/1/layers/3330123/features/208/joindre_des_photos/mdc_photo_mdc_5fd4ce_1598873691971_1598873736450.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/208/joindre_des_photos/mdc_photo_mdc_8ba9c2_1598873718895_1598873736450.jpg?reqlogin;Arret_Bus;Poteau;no;no;no;no;;Sidi mansour;Sfax sud;Sfax
SRT_SFAX;;Kasas bouaali;;Soretras;10.8052805;34.7911535;http://mdc.giscloud.com/rest/1/layers/3330123/features/209/joindre_des_photos/mdc_photo_mdc_47d96a_1598873816544_1598873865692.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/209/joindre_des_photos/mdc_photo_mdc_69e0b9_1598873826039_1598873865692.jpg?reqlogin;Arret_Bus;Poteau;no;no;no;no;;Sidi mansour;Sfax sud;Sfax
SRT_SFAX;;Ain saltnia;;Soretras;10.8032779;34.7893173;http://mdc.giscloud.com/rest/1/layers/3330123/features/210/joindre_des_photos/mdc_photo_mdc_5a8537_1598874004314_1598874037363.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/210/joindre_des_photos/mdc_photo_mdc_943f03_1598874011934_1598874037363.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Sidi mansour;Sfax sud;Sfax
SRT_SFAX;;Msala saltnia;;Soretras;10.8020666;34.7883293;http://mdc.giscloud.com/rest/1/layers/3330123/features/211/joindre_des_photos/mdc_photo_mdc_f3c201_1598874157738_1598874180526.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/211/joindre_des_photos/mdc_photo_mdc_f8de06_1598874167054_1598874180526.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Sidi mansour;Sfax sud ;Sfax
