Societe;Agence;Nom de la station;Proprietaire de la station;lon;lat;joindre des photos;Type de la station;Type de mobilier;Existence de bancs;Existence eclairage;Existence poubelle;Existence acces PMR;Type TNRP;Commune;Delegation;Gouvernorat;Code-Station
TRANSTU;District tunis 2;Ain zaghouen (lavage)   -r-;Dépôt charguia A ;10.283583;36.852142;http://mdc.giscloud.com/rest/1/layers/3536205/features/808/joindre_des_photos/mdc_photo_mdc_2fb0dd_1610092318323_1610092354832.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/808/joindre_des_photos/mdc_photo_mdc_872ab8_1610092343559_1610092354832.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;El kram ;Ain zaghouen ;Tunis ;
TRANSTU;District tunis 2;Ain zaghouen ( lavage)  -a-;Dépôt charguia A ;10.283541;36.852108;http://mdc.giscloud.com/rest/1/layers/3536205/features/807/joindre_des_photos/mdc_photo_mdc_d064d5_1610092225606_1610092258955.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/807/joindre_des_photos/mdc_photo_mdc_27de67_1610092236072_1610092258956.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/807/joindre_des_photos/mdc_photo_mdc_65de21_1610092247483_1610092258957.jpg?reqlogin;Arrêt bus;Poteau;no;no;no;no;;El kram ;Ain zaghouen ;Tunis ;
TRANSTU;District tunis 2;Ain zaghouen (Tunisie mall)  -a-;Dépôt charguia A ;10.282753;36.850591;http://mdc.giscloud.com/rest/1/layers/3536205/features/809/joindre_des_photos/mdc_photo_mdc_2b2cc8_1610092626788_1610092653319.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/809/joindre_des_photos/mdc_photo_mdc_e1fdd2_1610092646540_1610092653319.jpg?reqlogin;Arrêt bus;Abri / Toteur;yes;no;no;no;;El kram ;Ain zaghouen ;Tunis ;
TRANSTU;District tunis 2;Ain zaghouen (Tunisia mall)  -r-;Dépôt charguia A ;10.282069;36.850055;http://mdc.giscloud.com/rest/1/layers/3536205/features/810/joindre_des_photos/mdc_photo_mdc_b00370_1610092820841_1610092847386.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/810/joindre_des_photos/mdc_photo_mdc_0d10d6_1610092837525_1610092847386.jpg?reqlogin;Arrêt bus;Abri / Toteur;yes;no;no;no;;El kram ;Ain zaghouen ;Tunis ;
TRANSTU;District tunis 2;Soukra el barid a-;Dépôt charguia A ;10.246562;36.876148;http://mdc.giscloud.com/rest/1/layers/3536205/features/822/joindre_des_photos/mdc_photo_mdc_22643f_1610096222309_1610096256652.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/822/joindre_des_photos/mdc_photo_mdc_7e76b2_1610096237697_1610096256652.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/822/joindre_des_photos/mdc_photo_mdc_ac03ff_1610096250525_1610096256652.jpg?reqlogin;Arrêt bus;Abri / Toteur;no;no;no;no;;Soukra ;Soukra ;Ariana ;
TRANSTU;District tunis 2;Ras jdir (dar fadhal)   -r-;Dépôt charguia A ;10.248467;36.870905;http://mdc.giscloud.com/rest/1/layers/3536205/features/820/joindre_des_photos/mdc_photo_mdc_8bc428_1610095541675_1610095567502.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/820/joindre_des_photos/mdc_photo_mdc_272719_1610095558500_1610095567503.jpg?reqlogin;Arrêt bus;Abri / Toteur;no;no;no;no;;Soukra ;Soukra ;Ariana ;
TRANSTU;District tunis 2;Ras jdir (dar fadhal)  -a-;Dépôt charguia A ;10.24836;36.870849;http://mdc.giscloud.com/rest/1/layers/3536205/features/821/joindre_des_photos/mdc_photo_mdc_fcc9bf_1610095788335_1610095837032.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/821/joindre_des_photos/mdc_photo_mdc_5af96d_1610095798884_1610095837033.jpg?reqlogin;Arrêt bus;Abri / Toteur;yes;no;no;no;;Soukra ;Soukra ;Ariana ;
TRANSTU;District tunis 2;Dar fadhal   -r-;Dépôt charguia A ;10.252429;36.864786;http://mdc.giscloud.com/rest/1/layers/3536205/features/818/joindre_des_photos/mdc_photo_mdc_7c535d_1610095007016_1610095042576.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/818/joindre_des_photos/mdc_photo_mdc_753208_1610095035138_1610095042577.jpg?reqlogin;Arrêt bus;Abri / Toteur;no;no;no;no;;Soukra ;Soukra ;Ariana ;
TRANSTU;District tunis 2;Dar fadhal   -a-;Dépôt charguia A ;10.252386;36.864606;http://mdc.giscloud.com/rest/1/layers/3536205/features/819/joindre_des_photos/mdc_photo_mdc_d40131_1610095110995_1610095154128.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/819/joindre_des_photos/mdc_photo_mdc_7aaaf9_1610095125402_1610095154128.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/819/joindre_des_photos/mdc_photo_mdc_99227b_1610095147757_1610095154128.jpg?reqlogin;Arrêt bus;Abri / Toteur;no;no;no;yes;;Soukra ;Soukra ;Ariana ;
TRANSTU;District tunis 2;Résidence elyes Dar fadhal  -r-;Dépôt charguia A ;10.253714;36.862937;http://mdc.giscloud.com/rest/1/layers/3536205/features/816/joindre_des_photos/mdc_photo_mdc_5a575b_1610094516402_1610094545124.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/816/joindre_des_photos/mdc_photo_mdc_722005_1610094530562_1610094545124.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Soukra ;Soukra ;Ariana ;
TRANSTU;District tunis 2;Résidence elyes dar fadhal  -a-;Dépôt charguia A ;10.253842;36.862725;http://mdc.giscloud.com/rest/1/layers/3536205/features/817/joindre_des_photos/mdc_photo_mdc_af91ba_1610094684997_1610094717993.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/817/joindre_des_photos/mdc_photo_mdc_03c8a5_1610094700407_1610094717993.jpg?reqlogin;Arrêt bus;Abri / Toteur;no;no;no;no;;Soukra ;Soukra ;Ariana ;
TRANSTU;District tunis 2;Sidi ezzid   -r-;Dépôt charguia A ;10.255989;36.859353;http://mdc.giscloud.com/rest/1/layers/3536205/features/815/joindre_des_photos/mdc_photo_mdc_210f19_1610094211312_1610094283423.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/815/joindre_des_photos/mdc_photo_mdc_ca9d88_1610094253893_1610094283423.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/815/joindre_des_photos/mdc_photo_mdc_24dbdb_1610094270487_1610094283423.jpg?reqlogin;Arrêt bus;Abri / Toteur;no;no;no;yes;;La goulette ;La goulette ;Tunis ;
TRANSTU;District tunis 2;Sidi ezzid    -a-;Dépôt charguia A ;10.25637;36.857471;http://mdc.giscloud.com/rest/1/layers/3536205/features/814/joindre_des_photos/mdc_photo_mdc_c20e8d_1610094008280_1610094055870.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/814/joindre_des_photos/mdc_photo_mdc_d3e3bd_1610094032219_1610094055870.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/814/joindre_des_photos/mdc_photo_mdc_b5ba7e_1610094049350_1610094055870.jpg?reqlogin;Arrêt bus;Abri / Toteur;no;no;no;no;;La goulette;La goulette;Tunis ;
TRANSTU;District tunis 2;L'aouina   -r-;Dépôt charguia A ;10.257143;36.855329;http://mdc.giscloud.com/rest/1/layers/3536205/features/813/joindre_des_photos/mdc_photo_mdc_e7c712_1610093797121_1610093831120.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/813/joindre_des_photos/mdc_photo_mdc_ce7931_1610093813806_1610093831120.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/813/joindre_des_photos/mdc_photo_mdc_4ab65d_1610093826583_1610093831121.jpg?reqlogin;Arrêt bus;Abri / Toteur;no;no;no;no;;La goulette ;Ain zaghouen ;Tunis ;
TRANSTU;District tunis 2;L'esprit   -r-;Dépôt charguia A ;10.189851;36.90375;http://mdc.giscloud.com/rest/1/layers/3536205/features/835/joindre_des_photos/mdc_photo_mdc_1ee7aa_1610182055761_1610182073620.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/835/joindre_des_photos/mdc_photo_mdc_f6e496_1610182067089_1610182073620.jpg?reqlogin;Arrêt bus;Poteau;no;no;no;no;;Raoued ;Raoued ;Ariana ;
TRANSTU;District Tunis 2 ;Ariana esoghra 2  -r-;Dépôt charguia A ;10.186302;36.900609;http://mdc.giscloud.com/rest/1/layers/3536205/features/833/joindre_des_photos/mdc_photo_mdc_f4fac8_1610181733784_1610181770845.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/833/joindre_des_photos/mdc_photo_mdc_463407_1610181756344_1610181770845.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/833/joindre_des_photos/mdc_photo_mdc_d235a0_1610181768539_1610181770845.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Raoued ;Raoued ;Ariana ;
TRANSTU;District tunis 2;Ariana esoghra 2  -a-;Dépôt charguia A ;10.186364;36.900581;http://mdc.giscloud.com/rest/1/layers/3536205/features/832/joindre_des_photos/mdc_photo_mdc_de4c78_1610181654902_1610181687184.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/832/joindre_des_photos/mdc_photo_mdc_ee9884_1610181668550_1610181687184.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/832/joindre_des_photos/mdc_photo_mdc_a5981c_1610181682519_1610181687184.jpg?reqlogin;Arrêt bus;Poteau;no;no;no;no;;Ariana ;Raoued ;Ariana ;
TRANSTU;District tunis 2;Ariana esoghra 1   -a-;Dépôt charguia A ;10.181717;36.898517;http://mdc.giscloud.com/rest/1/layers/3536205/features/830/joindre_des_photos/mdc_photo_mdc_853261_1610181338812_1610181362558.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/830/joindre_des_photos/mdc_photo_mdc_504821_1610181356970_1610181362558.jpg?reqlogin;Arrêt bus;Poteau / Autre;no;no;no;no;;Ariana ;Raoued ;Ariana ;
TRANSTU;District Tunis 2 ;Ariana esoghra 1  -r-;Dépôt charguia A ;10.181668;36.898536;http://mdc.giscloud.com/rest/1/layers/3536205/features/831/joindre_des_photos/mdc_photo_mdc_168702_1610181436126_1610181455145.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/831/joindre_des_photos/mdc_photo_mdc_a75710_1610181449578_1610181455145.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Raoued ;Raoued ;Ariana ;
TRANSTU;District Tunis 2 ;Hay l'acrade  -a-;Dépôt charguia A ;10.185566;36.880047;http://mdc.giscloud.com/rest/1/layers/3536205/features/826/joindre_des_photos/mdc_photo_mdc_1713bd_1610180495099_1610180526454.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/826/joindre_des_photos/mdc_photo_mdc_027476_1610180521365_1610180526454.jpg?reqlogin;Arrêt bus;Abri / Toteur;no;no;no;no;;Ariana ;Ariana El madina ;Ariana ;
TRANSTU;District Tunis 2 ;L'escale  -a-;Dépôt charguia A ;10.186128;36.877201;http://mdc.giscloud.com/rest/1/layers/3536205/features/825/joindre_des_photos/mdc_photo_mdc_da0a19_1610180231330_1610180263661.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/825/joindre_des_photos/mdc_photo_mdc_3e7a64_1610180252038_1610180263661.jpg?reqlogin;Arrêt bus;Poteau;no;no;no;no;;Ariana ;Ariana El madina ;Ariana ;
TRANSTU;District Tunis 2 ;Hlima essahlia  -a-;Dépôt charguia A ;10.190478;36.8717;http://mdc.giscloud.com/rest/1/layers/3536205/features/824/joindre_des_photos/mdc_photo_mdc_b3c36c_1610179874959_1610179932942.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/824/joindre_des_photos/mdc_photo_mdc_956db0_1610179928481_1610179932943.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Ariana ;Ariana El madina ;Ariana ;
TRANSTU;District Tunis 2 ;Enkhilet   -a-;Dépôt charguia A ;10.183254;36.887277;http://mdc.giscloud.com/rest/1/layers/3536205/features/828/joindre_des_photos/mdc_photo_mdc_47546a_1610180811023_1610180842652.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/828/joindre_des_photos/mdc_photo_mdc_65063b_1610180828092_1610180842652.jpg?reqlogin;Arrêt bus;Abri / Toteur;yes;no;no;no;;Raoued ;Raoued ;Ariana ;
TRANSTU;District Tunis 2 ;Badr eddine  -a-;Dépôt charguia A ;10.176923;36.889806;http://mdc.giscloud.com/rest/1/layers/3536205/features/837/joindre_des_photos/mdc_photo_mdc_0cde0c_1610182840691_1610182861581.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/837/joindre_des_photos/mdc_photo_mdc_fd53ea_1610182856986_1610182861581.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Raoued ;Raoued ;Ariana ;
TRANSTU;District Tunis 2 ;Boulangerie ennafoussi -r-;Dépôt charguia A ;10.174481;36.889876;http://mdc.giscloud.com/rest/1/layers/3536205/features/839/joindre_des_photos/mdc_photo_mdc_f6117a_1610183151458_1610183213176.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/839/joindre_des_photos/mdc_photo_mdc_87760a_1610183164737_1610183213176.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/839/joindre_des_photos/mdc_photo_mdc_4c38c5_1610183179929_1610183213176.jpg?reqlogin;Arrêt bus;Abri / Toteur;yes;no;no;no;;Raoued ;Raoued ;Ariana ;
TRANSTU;District Tunis 2 ;Chotrana essouk  -r-;Dépôt charguia B ;10.20865;36.894212;http://mdc.giscloud.com/rest/1/layers/3536205/features/578/joindre_des_photos/mdc_photo_mdc_66fb9b_1607672347013_1607672358667.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/578/joindre_des_photos/mdc_photo_mdc_1bef21_1607672355576_1607672358667.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Soukra ;Soukra ;Ariana ;
TRANSTU;District Tunis 2 ;Maamel etmar -a-;Dépôt charguia A ;10.180122;36.923847;http://mdc.giscloud.com/rest/1/layers/3536205/features/863/joindre_des_photos/mdc_photo_mdc_6d096b_1610352348063_1610352388298.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/863/joindre_des_photos/mdc_photo_mdc_c052b6_1610352368729_1610352388298.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/863/joindre_des_photos/mdc_photo_mdc_d6226e_1610352383496_1610352388298.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Raoued ;Raoued ;Ariana ;
TRANSTU;District Tunis 2 ;Esbebil -a-;Dépôt charguia A ;10.178737;36.908655;http://mdc.giscloud.com/rest/1/layers/3536205/features/859/joindre_des_photos/mdc_photo_mdc_cc7b16_1610351505985_1610351563705.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/859/joindre_des_photos/mdc_photo_mdc_c68a9d_1610351515643_1610351563705.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/859/joindre_des_photos/mdc_photo_mdc_c98ebb_1610351557976_1610351563705.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Raoued ;Raoued ;Ariana ;
TRANSTU;District Tunis 2 ;Balasat nour jaafer -r-;Dépôt charguia B ;10.18768;36.90712;http://mdc.giscloud.com/rest/1/layers/3536205/features/588/joindre_des_photos/mdc_photo_mdc_6500eb_1607674086719_1607674135612.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/588/joindre_des_photos/mdc_photo_mdc_8820d0_1607674110192_1607674135612.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/588/joindre_des_photos/mdc_photo_mdc_aaa36c_1607674131787_1607674135612.jpg?reqlogin;Arrêt bus;Poteau;no;no;no;no;;Raoued ;Raoued ;Ariana ;
TRANSTU;District Tunis 2 ;Station ejamaa  -r-;Dépôt charguia A ;10.180157;36.904506;http://mdc.giscloud.com/rest/1/layers/3536205/features/858/joindre_des_photos/mdc_photo_mdc_eae565_1610351236051_1610351277256.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/858/joindre_des_photos/mdc_photo_mdc_980f5a_1610351252356_1610351277256.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/858/joindre_des_photos/mdc_photo_mdc_0e5650_1610351271980_1610351277256.jpg?reqlogin;Arrêt bus;Abri / Toteur;yes;no;no;no;;Raoued ;Raoued ;Ariana ;
TRANSTU;District Tunis 2 ;Station ejamaa  -a-;Dépôt charguia A ;10.180469;36.904274;http://mdc.giscloud.com/rest/1/layers/3536205/features/857/joindre_des_photos/mdc_photo_mdc_0640ed_1610351118036_1610351155065.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/857/joindre_des_photos/mdc_photo_mdc_3a6e24_1610351133646_1610351155066.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/857/joindre_des_photos/mdc_photo_mdc_69322e_1610351152606_1610351155066.jpg?reqlogin;Arrêt bus;Abri / Toteur;no;no;no;no;;Raoued ;Raoued ;Ariana ;
TRANSTU;District Tunis 2 ;Jaafer 1 -a-;Dépôt charguia A ;10.18079;36.900786;http://mdc.giscloud.com/rest/1/layers/3536205/features/855/joindre_des_photos/mdc_photo_mdc_55d787_1610350566850_1610350591241.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/855/joindre_des_photos/mdc_photo_mdc_520a82_1610350583762_1610350591241.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Raoued ;Raoued ;Ariana ;
TRANSTU;District Tunis 2 ;Cité chaker -a-;Dépôt charguia A ;10.168759;36.942518;http://mdc.giscloud.com/rest/1/layers/3536205/features/882/joindre_des_photos/mdc_photo_mdc_fb85bf_1610355923205_1610355958539.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/882/joindre_des_photos/mdc_photo_mdc_38157e_1610355945358_1610355958539.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/882/joindre_des_photos/mdc_photo_mdc_a9d4a2_1610355954961_1610355958539.jpg?reqlogin;Arrêt bus;Abri;yes;no;no;no;;Raoued ;Raoued ;Ariana ;
TRANSTU;District Tunis 2 ;Enkhilet  -r-;Dépôt charguia A ;10.182334;36.888438;http://mdc.giscloud.com/rest/1/layers/3536205/features/847/joindre_des_photos/mdc_photo_mdc_0318c8_1610185331856_1610185365675.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/847/joindre_des_photos/mdc_photo_mdc_6fb1d9_1610185344513_1610185365675.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/847/joindre_des_photos/mdc_photo_mdc_7bc6c2_1610185356216_1610185365675.jpg?reqlogin;Arrêt bus;Abri / Toteur;yes;no;no;no;;Raoued ;Raoued ;Ariana ;
TRANSTU;District Tunis 2 ;L'école cité elghazela -a-;Dépôt charguia A ;10.164071;36.8925;http://mdc.giscloud.com/rest/1/layers/3536205/features/843/joindre_des_photos/mdc_photo_mdc_94ce78_1610184102439_1610184115458.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/843/joindre_des_photos/mdc_photo_mdc_4d5c0e_1610184112937_1610184115458.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Raoued ;Raoued ;Ariana ;
TRANSTU;District Tunis 2 ;La Poste kalaat el andalous  -r-;Dépôt charguia A ;10.109733;37.058465;http://mdc.giscloud.com/rest/1/layers/3536205/features/905/joindre_des_photos/mdc_photo_mdc_832b43_1610436464577_1610436484294.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/905/joindre_des_photos/mdc_photo_mdc_bf8a31_1610436476131_1610436484294.jpg?reqlogin;Arrêt bus;Abri / Toteur;yes;no;no;no;;Kalaat al andalous ;Kalaat al andalous ;Ariana ;
TRANSTU;District Tunis 2 ;Marché kalaat el andalous   -a-;Dcha;10.117899;37.062282;http://mdc.giscloud.com/rest/1/layers/3536205/features/904/joindre_des_photos/mdc_photo_mdc_b5ea56_1610436216552_1610436246022.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/904/joindre_des_photos/mdc_photo_mdc_228ee2_1610436243467_1610436246022.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Kalaat al andalous ;Kalaat al andalous ;Ariana ;
TRANSTU;District Tunis 2 ;La poste kalaat el andalous  -a-;Dépôt charguia A ;10.109858;37.058358;http://mdc.giscloud.com/rest/1/layers/3536205/features/906/joindre_des_photos/mdc_photo_mdc_bac041_1610436553969_1610436582560.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/906/joindre_des_photos/mdc_photo_mdc_343323_1610436567685_1610436582561.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Kalaat al andalous ;Kalaat al andalous ;Ariana ;
TRANSTU;District Tunis 2 ;El maasra  -a-;Dépôt charguia A ;10.096846;37.047071;http://mdc.giscloud.com/rest/1/layers/3536205/features/910/joindre_des_photos/mdc_photo_mdc_d91fd8_1610437189365_1610437219314.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/910/joindre_des_photos/mdc_photo_mdc_77d75d_1610437209794_1610437219314.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Kalaat al andalous ;Kalaat al andalous ;Ariana ;
TRANSTU;District Tunis 2 ;El khazna  -r-;Dépôt charguia A ;10.085165;37.034888;http://mdc.giscloud.com/rest/1/layers/3536205/features/911/joindre_des_photos/mdc_photo_mdc_230c46_1610437466700_1610437487960.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/911/joindre_des_photos/mdc_photo_mdc_c1f0cb_1610437478283_1610437487960.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Kalaat al andalous ;Kalaat al andalous ;Ariana ;
TRANSTU;District Tunis 2 ;El khazna  -a-;Dépôt charguia A ;10.08521;37.034859;http://mdc.giscloud.com/rest/1/layers/3536205/features/912/joindre_des_photos/mdc_photo_mdc_8d5421_1610437569992_1610437588388.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/912/joindre_des_photos/mdc_photo_mdc_1ba5a7_1610437582537_1610437588388.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Kalaat al andalous ;Kalaat al andalous ;Ariana ;
TRANSTU;District Tunis 2 ;L'école cité elghazela -r-;Dépôt charguia A ;10.164075;36.892533;http://mdc.giscloud.com/rest/1/layers/3536205/features/842/joindre_des_photos/mdc_photo_mdc_525f50_1610184025294_1610184047731.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/842/joindre_des_photos/mdc_photo_mdc_df8e11_1610184041925_1610184047731.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Raoued ;Raoued ;Ariana ;
TRANSTU;District Tunis 2 ;Cité essahafa  -r-;Dépôt charguia A ;10.166428;36.897274;http://mdc.giscloud.com/rest/1/layers/3536205/features/846/joindre_des_photos/mdc_photo_mdc_6eaf2c_1610184648378_1610184667695.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/846/joindre_des_photos/mdc_photo_mdc_016b23_1610184662430_1610184667695.jpg?reqlogin;Arrêt bus;Poteau;no;no;no;no;;Raoued ;Raoued ;Ariana ;
